id,listing_date,neighborhood,price,sqm,rooms,bedrooms,bathrooms,floor,elevator,furnishing,heating,energy_class,year_built,nearest_metro,condo_fees,deposit_months,contract_type,description
ML-2025-00813,26/02/2025,Porta Romana,1350,54,2,2,1,1,False,furnished,central,,1922.0,M3,290.0,2,4+4,"One-bedroom, in historic building, near metro M3."
ML-2025-00187,2024-11-30,greco,1050,63,3,2,1,8,True,furnished,autonomous,B,2018.0,M1,130.0,2,4+4,
ML-2025-02407,2025-03-18,Tortona,1000,50,2,2,1,1,False,partly furnished,central,G,,,250.0,2,4+4,
ML-2025-00541,28/11/2024,Corvetto,700,58,3,2,1,1,False,partly furnished,autonomous,F,1929.0,,320.0,2,3+2,"Two-bedroom, in historic building, near metro M3."
ML-2025-01519,2025-01-22,Navigli,1250,59,3,2,1,2,False,unfurnished,autonomous,G,1956.0,M2,130.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-02133,14 October 2024,Bocconi,2850,109,4,3,2,8,True,furnished,autonomous,C,2007.0,M3,160.0,2,4+4,"Large apartment, with elevator, near metro M3."
ML-2025-01515,2024-12-12,Navigli,2100,98,4,3,1,2th,False,FURNISHED,CENTR.,,1945.0,M2,90.0,3,4+4,"Apartment, in historic building, near metro M2."
ML-2025-00364,2025-02-26,Bocconi,2100,87,3,2,1,4th,True,unfurnished,central,,1983.0,M3,60.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-00529,08/12/2024,Brera,2050,66,2,1,2,5,True,unfurnished,central,,1901.0,M3,110.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M3."
ML-2025-02481,2024-12-17,Isola,€ 2000,83 sqm,3,2,1,5th,True,furnished,central,G,1953.0,M5,,3,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-01457,2025-03-28,Lambrate,600,39,3,2,1,1st,False,unfurnished,Heat pump,G,1909.0,M2,100.0,2,3+2,"Studio, in historic building, near metro M2."
ML-2025-00448,2024-11-22,Affori,450,42,2,1,1,3th,False,unfurnished,autonomous,G,1944.0,,130.0,1,temporary,"One-bedroom, in historic building, near metro M3."
ML-2025-00480,2024-12-22,Bocconi,3050,115,5,4,2,6,True,furnished,heat pump,E,1992.0,M3,190.0,1,temporary,"Large apartment, with elevator, near metro M3."
ML-2025-01593,2025-01-19,Porta Romana,950,31,1,1,1,7,True,furnished,heat pump,,1998.0,M3,220.0,1,temporary,"Studio, with elevator, near metro M3."
ML-2025-01297,11/11/2024,Magenta,2250,107,5,5,1,1,False,partly furnished,central,D,1978.0,M1,140.0,3,4+4,"Large apartment, near metro M1."
ML-2025-00854,2024-12-27,Baggio,1250,92,5,5,1,4th,True,partly,central,D,1982.0,,210.0,3,3+2,"Apartment, with elevator."
ML-2025-01899,01/13/2025,Porta Garibaldi,1700,55,3,2,1,8,True,furnished,autonomous,E,1998.0,M2,210.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-00715,21/11/2024,Porta Garibaldi,2250,76,3,2,2,2,True,furnished,central,,1993.0,M2,140.0,1,student,"Two-bedroom, with elevator, near metro M2."
ML-2025-02023,01/09/2025,Corvetto,1000,73,2,1,2,2th,False,furnished,autonomous,G,1916.0,M3,120.0,2,4+4,
ML-2025-00167,2025-03-29,Porta Garibaldi,2200,88,3,2,1,2,False,unfurnished,autonomous,,,M2,280.0,3,4+4,"Two-bedroom, in historic building, near metro M2."
ML-2025-00102,2025-01-15,Bicocca,1350,63,4,3,2,2th,True,furnished,autonomous,D,2003.0,M5,100.0,2,4+4,"Apartment, with elevator, near metro M5."
ML-2025-02510,2024-12-28,porta garibaldi,892,36,3,2,1,4th,True,unfurnished,autonomous,F,1982.0,M5,180.0,2,4+4,"Studio, with elevator, near metro M5."
ML-2025-02274,2024-11-23,Bicocca,650,41,2,1,1,ground,True,partly furnished,autonomous,,1981.0,M5,240.0,3,4+4,
ML-2025-00099,13/02/2025,Centro Storico,2450,93,5,4,1,3,False,unfurnished,autonomous,G,1950.0,M3,190.0,2,4+4,"Apartment, near metro M3."
ML-2025-02135,02/03/2025,de angeli,1650,84,4,3,2,3,True,furnished,autonomous,G,1933.0,M1,210.0,2,4+4,"Apartment, in historic building, with elevator, near metro M1."
ML-2025-00557,25/03/2025,Porta Romana,1400,60,3,2,1,1,True,unfurnished,central,B,2008.0,M3,150.0,2,3+2,
ML-2025-00927,10/01/2025,Isola,1800,57,4,3,1,2th,True,FURNISHED,central,A3,2019.0,M5,90.0,2,3+2,"Apartment, recently built, with elevator, near metro M5."
ML-2025-01915,23 March 2025,NoLo,2050,97,4,3,1,7th,True,FURNISHED,heat pump,E,2003.0,M2,170.0,3,3+2,
ML-2025-01140,2024-11-26,Sempione,1700,93,4,3,1,1,False,unfurnished,central,E,1976.0,M5,230.0,3,4+4,"Apartment, near metro M5."
ML-2025-02381,2024-11-25,Greco,2350,145,4,3,2,1,True,furnished,autonomous,,1986.0,M1,150.0,2,4+4,"Large apartment, with elevator, near metro M1."
ML-2025-01002,2025-01-16,Bocconi,1200,43,2,1,1,5,True,furnished,autonomous,F,1982.0,M3,230.0,1,temporary,"One-bedroom, with elevator, near metro M3."
ML-2025-01087,2024-10-23,Sempione,1350,79,3,2,2,5,True,unfurnished,autonomous,G,1956.0,M5,260.0,1,student,"Two-bedroom, with elevator, near metro M5."
ML-2025-01212,2024-12-19,NoLo,1950,90,4,3,2,4,True,furnished,autonomous,,1948.0,M2,170.0,1,student,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-00550,26/10/2024,Affori,1200,83,4,3,2,3,True,unfurnished,autonomous,E,1973.0,M3,250.0,1,temporary,"Apartment, with elevator, near metro M3."
ML-2025-02258,2024-10-21,NoLo,750,32,1,1,1,6,True,FURNISHED,heat pump,A,2015.0,M2,140.0,1,temporary,"Studio, recently built, with elevator, near metro M2."
ML-2025-01520,2024-11-02,Corvetto,300,23,1,1,1,5,True,unfurnished,heat pump,A1,2017.0,M3,150.0,2,4+4,"Studio, recently built, with elevator, near metro M3."
ML-2025-00807,2025-03-17,Corvetto,850,54,2,1,1,ground floor,True,FURNISHED,central,F,1982.0,M3,70.0,1,student,"One-bedroom, with elevator, near metro M3."
ML-2025-01934,10/12/2024,Sempione,2200,99,4,3,1,3th,True,furnished,centr.,,1967.0,M1,260.0,2,4+4,"Apartment, with elevator, near metro M1."
ML-2025-00907,2025-03-13,Greco,1300,82,4,3,2,1st,True,furnished,heat pump,C,1994.0,M1,130.0,2,3+2,"Apartment, with elevator, near metro M1."
ML-2025-01538,2024-12-25,Lambrate,€ 1000,57 sqm,2,1,1,4th,True,partly furnished,centr.,C,2003.0,M2,,2,4+4,
ML-2025-01462,2025-03-24,Bicocca,1600,78,4,3,2,0,True,furnished,autonomous,A1,2018.0,M5,180.0,2,4+4,"Apartment, recently built, with elevator, near metro M5."
ML-2025-00704,2025-03-07,Porta Romana,850,38,2,1,1,2,True,furnished,autonomous,C,2003.0,M3,130.0,2,4+4,"Studio, with elevator, near metro M3."
ML-2025-02004,19/01/2025,Navigli,1550,77,2,1,1,5th,True,partly furnished,central,G,1924.0,M2,260.0,3,4+4,"One-bedroom, in historic building, with elevator, near metro M2."
ML-2025-01398,2024-10-06,Navigli,900,45,1,1,1,4th,True,furnished,central,G,,M2,120.0,3,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-02247,2025-03-04,Quadrilatero,2000,47,2,1,1,1st,True,PARTLY,central,E,1995.0,M1,180.0,1,student,"One-bedroom, with elevator, near metro M1."
ML-2025-02116,2024-12-06,Porta Romana,650,29,1,1,1,3th,False,furnished,autonomous,,1935.0,M3,140.0,3,4+4,"Studio, in historic building, near metro M3."
ML-2025-00049,27/01/2025,Bocconi,800,35,2,2,1,5,True,PARTLY,central,,1931.0,M3,200.0,1,temporary,"Studio, in historic building, with elevator, near metro M3."
ML-2025-01117,2024-12-31,Porta Venezia,1600,73,3,2,2,2th,True,furnished,central,,1934.0,M1,180.0,1,student,"Two-bedroom, in historic building, with elevator, near metro M1."
ML-2025-02050,2024-11-09,Porta Venezia,800,38,2,1,1,3th,True,unfurnished,autonomous,G,1968.0,M1,100.0,3,4+4,"Studio, with elevator, near metro M1."
ML-2025-01665,2024-12-24,Lorenteggio,750,47,1,1,1,3th,True,unfurnished,heat pump,A,2020.0,,50.0,2,4+4,"Apartment, recently built, with elevator."
ML-2025-01046,3 March 2025,Bicocca,650,35,2,1,1,3,True,furn.,central,F,1980.0,M5,160.0,2,4+4,"Studio, with elevator, near metro M5."
ML-2025-00124,2024-10-30,Porta Venezia,950,40,2,1,1,2,True,furnished,central,C,1993.0,M1,220.0,3,3+2,"One-bedroom, with elevator, near metro M1."
ML-2025-02464,2025-02-23,Sempione,900,42,2,2,1,G,True,partly furnished,central,E,2003.0,M5,180.0,3,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-01203,02/03/2025,Centro Storico,1150,42,1,1,1,2,True,unfurnished,central,,1966.0,M1,230.0,1,student,"Apartment, with elevator, near metro M1."
ML-2025-02041,2024-12-29,Quarto Oggiaro,700,67,3,2,2,1st,False,furnished, autonomous,,1957.0,M3,210.0,3,4+4,"Two-bedroom, near metro M3."
ML-2025-02257,30/03/2025,Città Studi,€ 1400,75 sqm,2,1,2,ground floor,False,furnished,central,G,1927.0,M2,,2,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-02125,2024-10-25,Lorenteggio,1100,94,3,2,2,3th,True,partly furnished,heat pump,G,1925.0,,110.0,2,3+2,"Two-bedroom, in historic building, with elevator."
ML-2025-01923,31/10/2024,Bicocca,1050,64,3,3,1,1st,True,partly furnished,autonomous,B,2018.0,M5,150.0,3,3+2,"Two-bedroom, recently built, with elevator, near metro M5."
ML-2025-01477,2024-12-19,Greco,650,39,1,1,1,2,True,furn.,Autonomous,A,2021.0,M1,200.0,1,temporary,"Studio, recently built, with elevator, near metro M1."
ML-2025-00438,12/12/2024,Greco,1050,68,3,2,2,2,True,furnished,autonomous,D,2006.0,M1,110.0,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-00653,15/12/2024,Sempione,1500,84,3,3,2,2,False,unfurnished,autonomous,G,1959.0,M1,70.0,3,4+4,"Two-bedroom, near metro M1."
ML-2025-01986,20/03/2025,Porta Venezia,2200,79,2,1,2,4th,True,furnished,autonomous,E,1995.0,M1,,3,4+4,"One-bedroom, with elevator, near metro M1."
ML-2025-02091,2024-12-06,Affori,€ 1000,80 sqm,3,2,1,5th,True,partly furnished,heat pump,B,2012.0,M3,,2,3+2,
ML-2025-02342,31 December 2024,Porta Venezia,2750,88,5,4,1,4,True,furnished,central,A,2023.0,M1,110.0,1,temporary,"Apartment, recently built, with elevator, near metro M1."
ML-2025-02245,2025-02-09,Quarto Oggiaro,800,81,4,3,2,ground floor,True,partly furnished,central,F,1984.0,M3,150.0,2,4+4,
ML-2025-01988,2025-01-05,Città Studi,850,39,2,1,1,6th,True,unfurnished,autonomous,D,2000.0,M2,80.0,2,4+4,"Studio, with elevator, near metro M2."
ML-2025-02082,2025-02-12,Quadrilatero,3200,75,3,2,1,4,True,furnished,heat pump,G,1955.0,,270.0,2,3+2,"Two-bedroom, with elevator, near metro M1."
ML-2025-00148,2025-03-08,Città Studi,1350,84,4,3,2,5,True,unfurnished,autonomous,G,1930.0,M2,260.0,2,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-00890,16/03/2025,Navigli,2300,93,4,3,2,2th,False,furnished,central,G,1959.0,M2,230.0,2,3+2,"Apartment, near metro M2."
ML-2025-02298,2025-03-25,Brera,1450,46,1,1,1,3th,False,furnished,central,G,1921.0,M2,130.0,2,4+4,"Apartment, in historic building, near metro M2."
ML-2025-02235,2024-12-23,Lambrate,1450,103,4,3,1,4,True,unfurnished,central,D,2013.0,M2,180.0,2,4+4,"Large apartment, recently built, with elevator, near metro M2."
ML-2025-00175,2024-11-27,Bicocca,1000,69,3,2,2,5,True,unfurnished,autonomous,,1982.0,M5,130.0,3,3+2,"Two-bedroom, with elevator, near metro M5."
ML-2025-01074,05/11/2024,Centro Storico,2050,79,3,3,1,3,True,partly furnished,Autonomous,F,1988.0,M1,70.0,1,temporary,
ML-2025-00059,2024-11-11,Brera,2750,68,2,1,2,ground floor,False,Furnished,heat pump,D,1979.0,M2,70.0,2,4+4,"One-bedroom, near metro M2."
ML-2025-01444,2025-03-07,NoLo,400,24,1,1,1,2,True,Furnished,autonomous,F,1949.0,M1,140.0,3,4+4,"Studio, in historic building, with elevator, near metro M1."
ML-2025-02206,14/11/2024,Corvetto,750,60,3,2,1,ground floor,False,furnished,autonomous,,1952.0,M3,90.0,3,3+2,"Two-bedroom, near metro M3."
ML-2025-02209,2024-10-14,Isola,700,35,2,1,1,1st,True,partly furnished,autonomous,,1985.0,M5,170.0,2,4+4,
ML-2025-01660,2024-11-12,NoLo,1350,76,4,3,1,4th,True,furnished,autonomous,E,2001.0,M1,80.0,1,temporary,"Apartment, with elevator, near metro M1."
ML-2025-00688,2024-10-18,Isola,1650,95,4,3,2,1,False,partly furnished,Autonomous,G,1952.0,M5,240.0,3,4+4,"Apartment, near metro M5."
ML-2025-01958,02/04/2025,NoLo,1200,65,3,2,2,2,False,partly furnished,autonomous,F,1972.0,M2,230.0,2,4+4,"Two-bedroom, near metro M2."
ML-2025-00902,2024-12-16,Centro Storico,2650,87,3,2,2,3th,True,furnished,central,F,1955.0,M3,220.0,3,4+4,"Two-bedroom, with elevator, near metro M3."
ML-2025-00953,24/03/2025,Magenta,2300,87,5,4,1,3,False,furnished,central,,1943.0,M2,270.0,2,4+4,"Apartment, in historic building, near metro M2."
ML-2025-01698,27 December 2024,Porta Romana,3750,161,6,5,2,5,True,unfurnished,central,F,1978.0,M3,290.0,1,temporary,"Large apartment, with elevator, near metro M3."
ML-2025-00760,2025-01-29,Affori,700,54,2,1,1,7th,True,unfurnished,central,D,2001.0,M3,120.0,3,3+2,"One-bedroom, with elevator, near metro M3."
ML-2025-01301,22/02/2025,Centro Storico,1150,46,1,1,1,3,False,partly furnished,HP,,1979.0,M1,300.0,3,3+2,"Apartment, near metro M1."
ML-2025-00418,2024-10-13,Porta Garibaldi,1850,74,3,2,2,2,True,partly,AUTONOMOUS,,2003.0,M5,80.0,1,temporary,"Two-bedroom, with elevator, near metro M5."
ML-2025-00608,2025-03-08,Tortona,1300,60,3,2,2,3th,True,partly furnished,autonomous,E,1984.0,M2,220.0,1,temporary,"Two-bedroom, with elevator, near metro M2."
ML-2025-01856,2025-03-26,Navigli,€ 1350,63 sqm,3,2,1,G,False,partly furnished,autonomous,,1928.0,M2,,1,student,"Two-bedroom, in historic building, near metro M2."
ML-2025-00218,09/10/2024,De Angeli,1200,66,3,2,1,1,False,unfurnished, autonomous,G,1926.0,M1,300.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-01619,2024-11-29,Bocconi,4150,156,5,4,2,1st,False,furnished,autonomous,,,M3,260.0,3,4+4,"Large apartment, in historic building, near metro M3."
ML-2025-00944,2025-01-28,Quarto Oggiaro,1050,90,4,3,1,2,True,partly furnished,autonomous,E,1982.0,M3,50.0,3,4+4,"Apartment, with elevator, near metro M3."
ML-2025-01989,14/03/2025,NoLo,1350,81,4,3,1,5th,True,furnished,autonomous,G,1921.0,M1,220.0,3,4+4,"Apartment, in historic building, with elevator, near metro M1."
ML-2025-00977,2025-02-02,Sempione,750,34,1,1,1,1,False,furnished,autonomous,F,1927.0,M5,150.0,2,3+2,"Studio, in historic building, near metro M5."
ML-2025-00730,01/13/2025,Magenta,1150,60,4,3,1,4,True,unfurnished,central,,1973.0,M1,110.0,2,3+2,"Apartment, with elevator, near metro M1."
ML-2025-00330,2024-12-17,Navigli,2400,98,4,3,1,3,True,furnished,central,G,1917.0,M2,220.0,2,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-01811,2024-12-24,Lambrate,650,48,2,1,1,2,False,partly furnished,Autonomous,G,1936.0,M2,100.0,3,4+4,"One-bedroom, in historic building, near metro M2."
ML-2025-01750,2025-03-19,Porta Romana,850,39,2,1,1,1,False,furnished,central,G,1965.0,M3,260.0,2,4+4,"Studio, near metro M3."
ML-2025-01647,2024-10-27,porta romana,800,38,1,1,1,5,True,partly furnished,autonomous,D,2014.0,M3,110.0,2,3+2,
ML-2025-02204,2024-11-03,Brera,2650,91,5,4,1,2th,True,partly furnished,heat pump,F,1928.0,M3,90.0,1,student,"Apartment, in historic building, with elevator, near metro M3."
ML-2025-01935,2025-02-11,Lambrate,2050,116,6,5,2,4,True,furnished,autonomous,D,1995.0,M2,60.0,2,4+4,"Large apartment, with elevator, near metro M2."
ML-2025-00580,2024-12-17,Navigli,750,40,1,1,1,2,True,unfurnished,central,C,2010.0,M2,230.0,1,temporary,"Apartment, with elevator, near metro M2."
ML-2025-00752,2025-02-20,Corvetto,450,38,2,1,1,3th,True,unfurnished,central,,,M3,110.0,3,4+4,
ML-2025-01038,16/12/2024,De Angeli,1250,62,3,2,1,3,False,partly furnished,central,F,1921.0,M1,190.0,3,4+4,"Two-bedroom, in historic building, near metro M1."
ML-2025-00726,2025-01-28,Quarto Oggiaro,350,36,2,2,1,1,False,furnished,heat pump,,1968.0,M3,130.0,3,4+4,
ML-2025-01439,2025-01-14,Navigli,2000,81,4,3,1,7th,True,partly furnished,autonomous,A,2015.0,M2,100.0,2,3+2,"Apartment, recently built, with elevator, near metro M2."
ML-2025-00492,05/02/2025,Bicocca,950,50,2,1,1,8,True,FURNISHED,autonomous,A,2005.0,M5,100.0,2,3+2,"One-bedroom, with elevator, near metro M5."
ML-2025-00732,20 January 2025,Greco,1050,63,3,3,1,6,True,furnished, autonomous,A3,2021.0,M1,100.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M1."
ML-2025-01024,21 March 2025,Lorenteggio,450,45,2,1,1,1,False,partly furnished,autonomous,G,1937.0,,90.0,3,4+4,"One-bedroom, in historic building."
ML-2025-01239,21/11/2024,Lorenteggio,1050,71,3,2,2,4th,True,unfurnished,autonomous,C,2009.0,,120.0,1,student,
ML-2025-01879,2025-01-09,Isola,€ 1250,52 sqm,1,1,1,5,True,furnished,central,A1,2023.0,M5,,1,student,"Apartment, recently built, with elevator, near metro M5."
ML-2025-00143,17/02/2025,Città Studi,950,41,3,3,1,0,True,partly furnished,auto.,C,2007.0,M2,170.0,2,4+4,"Two-bedroom, with elevator, near metro M2."
ML-2025-00341,2025-01-14,Città Studi,1250,57,4,3,1,5th,True,partly furnished,autonomous,,1915.0,M2,270.0,2,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-00174,2024-12-19,Navigli,1250,53,3,2,1,0,False,furnished,autonomous,G,1935.0,M2,,1,student,"Two-bedroom, in historic building, near metro M2."
ML-2025-00612,2025-02-09,Greco,800,65,3,2,2,5,True,partly furnished,autonomous,F,1986.0,M1,,2,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-01125,29/11/2024,Bicocca,€ 1050,65 sqm,4,3,2,7th,True,partly furnished,central,,1985.0,M5,,1,temporary,"Apartment, with elevator, near metro M5."
ML-2025-00405,26/11/2024,Porta Garibaldi,1200,53,1,1,1,3,False,partly furnished,autonomous,G,1934.0,M5,70.0,2,4+4,"Apartment, in historic building, near metro M5."
ML-2025-01446,01/29/2025,Magenta,1450,70,2,1,2,1,False,partly furnished,autonomous,G,1966.0,M1,230.0,1,temporary,"One-bedroom, near metro M1."
ML-2025-00416,2024-10-20,NoLo,600,39,2,1,1,2,False,UNFURNISHED,central,,1939.0,M2,200.0,2,4+4,"Studio, in historic building, near metro M2."
ML-2025-01627,18/12/2024,Navigli,2700,109,4,3,2,5,True,furnished,autonomous,,,M2,160.0,1,student,"Large apartment, in historic building, with elevator, near metro M2."
ML-2025-00002,2025-01-05,Corvetto,1200,86,5,4,2,1,False,furnished,heat pump,E,1979.0,M3,100.0,3,4+4,"Apartment, near metro M3."
ML-2025-00598,2025-02-28,Magenta,1900,96,4,3,2,2th,False,unfurnished,heat pump,,,M1,180.0,1,student,
ML-2025-01068,18/11/2024,Porta Venezia,1750,67,2,1,1,3,True,unfurnished,autonomous,D,2013.0,M1,110.0,2,4+4,"One-bedroom, recently built, with elevator, near metro M1."
ML-2025-01092,2025-03-06,Bicocca,700,48,2,1,1,first,False,partly furnished,central,,1931.0,M5,120.0,3,4+4,
ML-2025-00246,16/11/2024,Corvetto,900,76,4,3,2,8,True,unfurnished,autonomous,B,2009.0,M3,200.0,2,4+4,"Apartment, with elevator, near metro M3."
ML-2025-02271,25 November 2024,Porta Venezia,1050,52,2,1,1,2,True,unfurnished,central,,,M1,250.0,1,temporary,"One-bedroom, in historic building, with elevator, near metro M1."
ML-2025-01691,24/03/2025,Magenta,2050,79,3,2,2,4,True,partly furnished,autonomous,,1992.0,M1,100.0,1,temporary,
ML-2025-00815,2024-10-13,Quarto Oggiaro,550,60,3,3,2,4,True,furnished,autonomous,G,1916.0,M3,250.0,3,4+4,"Two-bedroom, in historic building, with elevator, near metro M3."
ML-2025-01234,4 February 2025,Centro Storico,1200,31,1,1,1,4,True,furnished,autonomous,C,2009.0,M3,130.0,1,temporary,"Studio, with elevator, near metro M3."
ML-2025-02426,2024-12-07,Baggio,450,37,1,1,1,1st,True,partly furnished,autonomous,A1,2018.0,,140.0,3,4+4,"Studio, recently built, with elevator."
ML-2025-02215,04/12/2024,De Angeli,1850,66,3,2,1,7,True,furnished,central,D,2005.0,M1,80.0,3,4+4,"Two-bedroom, with elevator, near metro M1."
ML-2025-00750,03/08/2025,Bicocca,1950,123,5,4,2,3th,False,unfurnished,central,G,1937.0,M5,230.0,2,3+2,"Large apartment, in historic building, near metro M5."
ML-2025-01729,27/01/2025,Greco,1150,82,4,3,1,3,True,partly furnished,central,,1986.0,M1,170.0,3,3+2,"Apartment, with elevator, near metro M1."
ML-2025-02366,2024-10-05,Brera,3300,95,4,3,2,4,True,furnished,central,,,M2,180.0,3,4+4,"Apartment, in historic building, with elevator, near metro M2."
ML-2025-01554,16 December 2024,Baggio,1200,80,4,3,2,6th,True,furnished,autonomous,A1,2018.0,,110.0,3,4+4,"Apartment, recently built, with elevator."
ML-2025-02451,2025-03-09,Isola,1100,43,2,1,1,5th,True,furnished,central,A2,2022.0,M5,200.0,3,4+4,"One-bedroom, recently built, with elevator, near metro M5."
ML-2025-02186,2025-03-27,Corvetto,750,64,3,2,1,0,True,unfurnished,auto.,B,2015.0,M3,200.0,3,4+4,"Two-bedroom, recently built, with elevator, near metro M3."
ML-2025-01497,02/02/2025,Bicocca,1150,67,3,3,2,2,True,furnished,central,F,1966.0,M5,280.0,3,4+4,"Two-bedroom, with elevator, near metro M5."
ML-2025-01930,2024-10-10,Quadrilatero,3300,84,4,3,2,3,True,furn., autonomous,E,1998.0,M1,80.0,3,4+4,"Apartment, with elevator, near metro M1."
ML-2025-02106,2024-12-10,Isola,1550,75,2,1,1,3th,True,empty,heatpump,E,1980.0,M5,200.0,3,4+4,"One-bedroom, with elevator, near metro M5."
ML-2025-00149,11/03/2025,Brera,1650,53,2,1,1,1,False,furnished,central,G,1932.0,M2,140.0,2,3+2,
ML-2025-01979,26/11/2024,Quarto Oggiaro,1000,77,3,2,1,2th,True,furnished,central,D,1976.0,M3,310.0,2,4+4,"Two-bedroom, with elevator, near metro M3."
